path,row,lat_CTR,lon_CTR,lat_UL,lon_UL,lat_UR,lon_UR,lat_LL,lon_LL,lat_LR,lon_LR
1,2,80.00249333333333,-4.1977633333333335,81.20569666666667,-2.7300166666666663,79.71746,2.5945633333333333,80.14495666666666,-11.2919,78.78928666666667,-5.405236666666666
1,3,79.11102292682926,-10.561456829268293,80.33234365853657,-9.994770243902439,78.9579456097561,-4.156683902439025,79.13014292682927,-17.075936585365856,77.88297585365852,-11.061501463414633
1,4,78.11852727272728,-15.970555858585858,79.34424595959597,-16.045439898989898,78.07966424242424,-10.01854787878788,78.0341892929293,-21.909139090909097,76.88614101010103,-15.950291212121213
1,5,77.0482244117647,-20.47140333333333,78.26900960784313,-20.978442352941173,77.10515813725492,-14.988029607843135,76.87945460784314,-25.87046990196079,75.81936666666667,-20.086303921568625
1,6,75.90209523809523,-24.338152380952383,77.11339447619046,-25.133781714285714,76.04140352380952,-19.30750895238095,75.66191295238096,-29.246411428571434,74.68082514285715,-23.697966095238094
1,7,74.70644933333332,-27.633275238095237,75.90572342857142,-28.61730790476191,74.91452723809523,-23.019059809523814,74.40749238095238,-32.10871771428572,73.4953057142857,-26.817628476190475
1,8,73.47200308411215,-30.469638598130842,74.65868158878504,-31.572935140186914,73.73790065420562,-26.228066728971957,73.12405803738318,-34.56849906542056,72.27177093457945,-29.535806542056072
1,9,72.20671849557522,-32.931450796460176,73.38086044247788,-34.10540867256637,72.52172309734513,-29.02074371681416,71.8174082300885,-36.70246407079645,71.01762230088495,-31.92144088495575
1,10,70.91663991525422,-35.08815076271186,72.07882449152542,-36.300718305084736,71.27344322033898,-31.469010762711864,70.49225957627117,-38.57425406779661,69.73837118644067,-34.03076618644068
1,11,69.6064617647059,-36.987522605042024,70.75712974789917,-38.21791630252101,69.9983750420168,-33.62503445378152,69.15284764705882,-40.22554176470588,68.43884873949578,-35.902239075630256
1,12,68.27969447154473,-38.67898699186992,69.42014707317071,-39.91158414634146,68.70231162601625,-35.54197772357724,67.80046821138211,-41.70043105691058,67.12164439024389,-37.58105186991869
1,13,66.93919,-40.19573807692307,68.07051446153847,-41.42242561538461,67.38810523076923,-37.25616584615385,66.4381110769231,-43.02855438461538,65.78980738461539,-39.09366284615385
1,14,65.5871182962963,-41.563099037037034,66.71002762962962,-42.77618392592593,66.05908251851852,-38.79907266666667,65.06691925925927,-44.22882525925926,64.44584762962963,-40.4650394074074
1,15,64.22523257142856,-42.80540021428572,65.34023578571428,-43.99820292857143,64.71786978571429,-40.199442857142856,63.68785714285714,-45.32099592857143,63.091680642857135,-41.718533571428566
1,16,62.854918874172185,-43.94132562913907,63.96277940397351,-45.11135754966887,63.36582821192053,-41.47634629139073,62.30237516556291,-46.32326675496689,61.72842152317881,-42.868888145695365
1,17,61.477360000000004,-44.985372469879515,62.57895819277108,-46.13304012048193,62.004127710843385,-42.64497716867469,60.91172192771084,-47.24939861445784,60.357126385542166,-43.92779897590361
1,18,60.09351670588235,-45.948149470588234,61.190171117647054,-47.0728321764706,60.63484858823529,-43.71854823529411,59.515789294117646,-48.10732735294118,58.978307882352944,-44.906750411764705
1,21,55.91113166666667,-48.43944833333333,56.99338666666667,-49.488932500000004,56.487035,-46.48912416666667,55.30496583333334,-50.334659166666654,54.81079166666668,-47.45594166666667
1,22,54.508579999999995,-49.171774166666665,55.58684833333334,-50.19734166666667,55.0939775,-47.29832583333333,53.894620833333335,-50.99431666666667,53.412443333333336,-48.20744
1,23,53.10247833333333,-49.86223416666667,54.177125,-50.864655,53.69647833333334,-48.05896333333334,52.481456666666666,-51.61841583333333,52.01018416666667,-48.916695
1,24,51.69324,-50.515385,52.764624999999995,-51.4955125,52.295079166666675,-48.77633916666667,51.06581500000001,-52.21080333333334,50.60447416666667,-49.58815333333334
1,25,50.28108583333333,-51.135226666666675,51.34950416666666,-52.09401166666667,50.890054166666665,-49.455059166666665,49.64783,-52.77493833333333,49.19552916666666,-50.225703333333335
1,26,48.86628166666666,-51.72518583333334,49.93204166666666,-52.663527499999994,49.48180249999999,-50.099206666666674,48.22769333333333,-53.31363999999999,47.783658333333335,-50.832797500000005
1,27,47.44912892655367,-52.29688079096045,48.51131813559322,-53.21633649717514,48.069911016949156,-50.72148813559322,46.806428079096044,-53.837481468926555,46.37035299435028,-51.42030491525424
1,28,46.02972080000001,-52.83497942857143,47.09039560000001,-53.73557914285715,46.656642628571426,-51.30528605714286,45.38192291428571,-54.332295942857144,44.95274537142857,-51.97446268571429
1,29,44.60815,-53.36318,45.66685666666667,-54.246716666666664,45.24097666666666,-51.87629999999999,43.95544666666666,-54.8199,43.53342333333333,-52.517140000000005
1,30,43.184776666666664,-53.858799999999995,44.24173666666667,-54.72547666666667,43.822246666666665,-52.41123666666667,42.528353333333335,-55.27834333333333,42.11209666666667,-53.027253333333334
1,31,41.75958666666667,-54.33650666666667,42.814969999999995,-55.18716333333333,42.40133,-52.92533666666666,41.099759999999996,-55.72157333333333,40.688786666666665,-53.51874333333333
1,47,18.787469411764704,-60.48094411764706,19.832618235294117,-61.169413529411756,19.46638705882353,-59.396771176470594,18.099787058823527,-61.55766941176471,17.73162882352941,-59.80348823529412
1,48,17.344495326086957,-60.80848402173913,18.387891521739128,-61.49195722826087,18.022963532608696,-59.73449619565218,16.657691413043477,-61.875781141304344,16.29069793478261,-60.13512429347826
1,49,15.900955081967211,-61.13360677595628,16.944557978142075,-61.81212338797815,16.580741967213115,-60.068399071038236,15.213245136612024,-62.192835519125694,14.847237431693989,-60.46435016393442
1,50,14.456904153005464,-61.45570595628415,15.500423278688524,-62.12975360655739,15.137608196721308,-60.39852,13.768674480874317,-62.50760568306011,13.403548852459016,-60.79008704918032
1,51,13.012473260869564,-61.7751375,14.055627717391303,-62.445299347826094,13.693666195652174,-60.72514565217392,12.324155597826087,-62.820526793478265,11.959770489130436,-61.11260402173914
1,52,11.567637243243244,-62.092022108108104,12.610451567567567,-62.758699459459464,12.249240054054054,-61.04842372972973,10.879302702702704,-63.131669081081085,10.515560162162163,-61.43217848648649
1,53,10.12245227027027,-62.40655221621621,11.165256162162164,-63.07010983783784,10.80468545945946,-61.36849394594594,9.433864810810812,-63.44130394594593,9.070664702702704,-61.749062108108106
1,54,8.67697054347826,-62.71911907608696,9.719765760869565,-63.379882771739126,9.359772934782608,-61.685927445652176,7.98819195652174,-63.74963815217391,7.625474402173914,-62.06367309782609
1,55,7.2311844565217385,-63.03013989130436,8.27398418478261,-63.688414239130445,7.914514456521738,-62.00116130434783,6.542245706521738,-64.05706940217392,6.179959782608695,-62.37644663043478
1,56,5.785214594594596,-63.33987421621622,6.828041675675675,-63.99597583783783,6.469038378378378,-62.31446027027027,5.096152972972973,-64.36386102702703,4.7342458918918915,-62.68763486486486
1,57,4.339077027027027,-63.648500756756754,5.38193972972973,-64.30294491891891,5.02325745945946,-62.62580189189189,3.650013243243243,-64.67036735135136,3.288342054054054,-62.9971894054054
1,58,2.8927774456521744,-63.95628429347827,3.9357168478260864,-64.60972358695652,3.5771623913043475,-62.93536434782609,2.2038809239130437,-64.97697603260869,1.8422542934782609,-63.3052697826087
1,59,1.4464173913043479,-64.26359559782608,2.4894828260869564,-64.91666586956521,2.1308642934782607,-63.24349858695652,0.7578329347826087,-65.28405684782608,0.3960579347826087,-63.61223923913044
1,60,1.308108108108108e-05,-64.57070086486486,1.0432283783783785,-65.22378648648649,0.6844597837837839,-63.55072091891893,-0.6882054594594594,-65.59162654054053,-1.0502134054054053,-63.91860945945946
1,61,-1.4464146195652174,-64.87780168478261,-0.4030781521739131,-65.53108451086956,-0.761998097826087,-63.85745402173913,-2.1342285326086956,-65.89969364130435,-2.4964704347826085,-64.22480994565218
1,62,-2.8927797826086956,-65.18512467391304,-1.849314347826087,-65.83890641304347,-2.208431902173913,-64.16378538043479,-3.5801675,-66.20859820652174,-3.9426888586956514,-64.53091934782607
1,63,-4.339091956521739,-65.49297315217392,-3.2954829891304347,-66.14762624999999,-3.654874782608695,-64.46996347826087,-5.025978260869565,-66.51872157608696,-5.388858260869565,-64.83718929347825
1,64,-5.785221249999999,-65.80160086956522,-4.7414545108695645,-66.45753396739131,-5.101214782608696,-64.77620239130434,-6.471534402173913,-66.83035010869565,-6.834867173913045,-65.14382510869565
1,65,-7.231188415300546,-66.11107737704918,-6.187253606557378,-66.76868163934425,-6.547468360655736,-65.08257513661201,-7.9168337158469955,-67.14355349726776,-8.28070956284153,-65.45091590163935
1,66,-8.676951333333333,-66.42220916666666,-7.632856444444443,-67.08187066666667,-7.993622722222222,-65.38988433333333,-9.361832166666666,-67.45912694444445,-9.726349611111111,-65.75925233333334
1,67,-10.122462833333334,-66.73485322222223,-9.078159444444443,-67.39697061111112,-9.43956188888889,-65.69796533333334,-10.80653638888889,-67.7769705,-11.171785555555555,-66.06869744444444
1,68,-11.567629722222222,-67.04934238888889,-10.523093944444444,-67.71434377777778,-10.885240222222222,-66.00711577777777,-12.250804555555556,-68.09745588888889,-12.61689661111111,-66.37955177777779
1,69,-13.012472265193372,-67.36613154696134,-11.967669834254146,-68.03441276243093,-12.330652044198894,-66.31780685082873,-13.694682541436462,-68.42101419889502,-14.06171508287293,-66.69229337016573
1,70,-14.456927222222223,-67.68540622222223,-13.411936500000001,-68.35669244444445,-13.77556827777778,-66.63087227777778,-15.138281333333332,-68.74719716666667,-15.506071555555556,-67.00779394444444
1,71,-15.900895865921786,-68.00743491620112,-14.855872122905028,-68.6803845810056,-15.219531229050279,-66.94761603351955,-16.581851229050276,-69.07527983240223,-16.949775251396645,-67.32744664804468
1,72,-17.344419273743018,-68.33270413407821,-16.299251396648042,-69.00837882681564,-16.663325642458098,-67.26612653631285,-18.02468441340782,-69.40807737430168,-18.39314229050279,-67.64922910614524
1,73,-18.787430277777776,-68.66161366666667,-17.741844611111112,-69.34263783333334,-18.107367222222223,-67.58524327777778,-19.466235666666666,-69.74752483333334,-19.836276055555558,-67.9719175
1,74,-20.22981650273224,-68.99428770491804,-19.183645355191256,-69.68213234972677,-19.551155355191256,-67.90621830601093,-20.90677131147541,-70.09266300546447,-21.27895010928962,-68.29684289617487
1,75,-21.67161314917127,-69.33130961325966,-20.624898784530387,-70.02615331491712,-20.994424806629834,-68.23086795580112,-22.34664077348066,-70.4428512154696,-22.7209953038674,-68.62590121546961
1,76,-23.112709447513808,-69.67465099447514,-22.06509640883978,-70.37675154696133,-22.436711270718234,-68.56091640883979,-23.78608011049724,-70.80033138121547,-24.162694696132593,-68.96099331491713
1,77,-24.553070489130437,-70.02146239130434,-23.504885543478256,-70.7304591304348,-23.87837086956522,-68.8943483152174,-25.224658097826087,-71.16141505434781,-25.603322554347823,-69.29990798913043
1,78,-25.992685217391305,-70.37408554347827,-24.943856467391306,-71.09088065217392,-25.319545489130434,-69.23211048913045,-26.66221385869565,-71.52983690217391,-27.043279673913037,-69.64367902173913
1,79,-27.43142293478261,-70.73290206521739,-26.381887826086956,-71.45802027173913,-26.75996423913043,-69.57488559782608,-28.098756521739134,-71.90567353260869,-28.482425326086958,-69.99306054347826
1,80,-28.86930456521739,-71.09848940217393,-27.819052554347827,-71.83187456521739,-28.199476413043477,-69.92378695652174,-29.53445961956522,-72.28900135869566,-29.920704130434782,-70.34925119565217
1,81,-30.306239619565215,-71.47146293478261,-29.255153478260873,-72.21412233695652,-29.63831581521739,-70.27830929347827,-30.96893722826087,-72.68151684782609,-31.358172934782605,-70.71172429347827
1,82,-31.742164780219785,-71.85245752747254,-30.689807087912094,-72.60535417582417,-31.076118956043956,-70.63891587912087,-32.402398516483515,-73.08406494505495,-32.79506060439561,-71.08116978021978
1,83,-33.17701436464088,-72.24216696132596,-32.12362740331491,-73.00578519337016,-32.51325895027624,-71.00701033149171,-33.83434950276243,-73.49661972375692,-34.23063320441989,-71.458781160221
1,84,-34.610740662983424,-72.64150182320442,-33.55625740331491,-73.4160314364641,-33.94931337016575,-71.38355375690608,-35.265104033149164,-73.92007011049724,-35.665137458563535,-71.84577419889503
1,85,-36.04326071038251,-73.05128524590164,-34.98790054644809,-73.8372924590164,-35.38461316939891,-71.76906136612023,-36.6941743715847,-74.35552519125685,-37.098218797814205,-72.24256639344263
1,86,-37.474487814207656,-73.4724306010929,-36.417823715846986,-74.27046060109289,-36.81850295081966,-72.16402262295082,-38.12203316939891,-74.80435540983606,-38.5304318579235,-72.65006928961749
1,87,-38.90437293478261,-73.90607554347825,-37.84625293478261,-74.71692217391305,-38.25128565217391,-72.56938179347826,-39.54827217391305,-75.2679020652174,-39.961452119565216,-73.06917032608695
1,88,-40.33276379120879,-74.3530410989011,-39.27275489010989,-75.17725445054946,-39.682498681318684,-72.98585999999999,-40.97304829670329,-75.74709697802199,-41.391410384615384,-73.50090873626372
1,89,-41.7596087912088,-74.8151054945055,-40.69786258241758,-75.65347631868133,-41.11272313186814,-73.41520846153847,-42.39567873626374,-76.24374181318682,-42.819672857142855,-73.94683076923077
1,90,-43.1847995054945,-75.29351137362637,-42.121144340659335,-76.14675730769231,-42.54156587912088,-73.85836818681318,-43.81632027472527,-76.75940818681319,-44.246441593406594,-74.408230989011
1,91,-44.608204576271184,-75.78991282485876,-43.542493163841804,-76.65875966101696,-43.968967627118644,-74.31676920903955,-45.23478310734463,-77.29597576271186,-45.67158231638418,-74.88672790960453
1,92,-46.02975700564972,-76.30652949152542,-44.9617513559322,-77.19169502824859,-45.39480960451978,-74.7923661581921,-46.651034293785315,-77.85597355932204,-47.09510943502825,-75.3845506779661
1,93,-47.44912970930233,-76.8440365116279,-46.377296046511624,-77.74576186046511,-46.81751651162791,-75.28503145348837,-48.065978372093014,-78.44095906976744,-48.51799453488373,-75.90276674418605
1,108,-68.27969916666669,-90.42441574074074,-67.1247636111111,-91.58928175925922,-67.81614638888888,-87.36042509259258,-68.69255814814815,-93.61134277777775,-69.42961111111111,-89.1329871296296
1,109,-69.60643449438203,-92.11355191011236,-68.4412159550562,-93.27078719101122,-69.1689179775281,-88.83056651685392,-69.98795561797753,-95.52889101123593,-70.76712404494383,-90.82010505617978
1,110,-70.91662,-94.0100071764706,-69.7404462352941,-95.14533482352941,-70.50922305882352,-90.477362,-71.26196094117648,-97.6838891764706,-72.08895694117648,-92.72933717647058
1,111,-72.20669594059405,-96.15222316831682,-71.01954524752476,-97.24665178217823,-71.83486475247524,-92.3347508910891,-72.50956485148515,-100.11795613861385,-73.39092346534656,-94.90488792079205
1,112,-73.47200886792452,-98.60469688679242,-72.27293320754717,-99.6281774528302,-73.14148471698114,-94.45931575471698,-73.72561311320754,-102.9019508490566,-74.66934245283018,-97.42442471698112
1,113,-74.70644923076924,-101.43733709401711,-73.49545752136751,-102.348335982906,-74.42507247863247,-96.91517196581196,-74.90182854700852,-106.10799341880343,-75.91714487179486,-100.37275897435899
1,114,-75.90208515789473,-104.71021652631579,-74.68017315789474,-105.45259315789473,-75.67921757894737,-99.75744357894736,-76.02874526315787,-109.79587968421049,-77.1253017894737,-103.82992589473686
1,115,-77.04820609195401,-108.5547290804598,-75.81728999999997,-109.04710137931032,-76.8959032183908,-103.1131337931035,-77.09305816091955,-114.09250045977011,-78.28198885057472,-107.96198586206894
1,116,-78.13894694117648,-113.12764329411766,-76.90293470588234,-113.25554811764707,-78.0726834117647,-107.13812258823528,-78.0858385882353,-119.14187552941173,-79.37881211764706,-112.97348611764708
1,117,-79.13898430379747,-118.51093050632913,-77.9050453164557,-118.12751075949367,-79.17633392405065,-111.94113139240508,-78.97096481012659,-124.98239949367093,-80.37617164556961,-118.99707113924052
1,118,-80.03146051282053,-124.88720782051281,-78.8112244871795,-123.80370115384612,-80.19355371794872,-117.74784948717945,-79.72993628205127,-131.73490282051281,-81.25091384615386,-126.27836166666667
1,119,-80.78509410958905,-132.37724301369863,-79.59648287671234,-130.37867753424658,-81.09481493150685,-124.77320643835615,-80.33295767123288,-139.41960328767126,-81.96287876712329,-134.97192424657533
1,120,-81.36290323943662,-141.00503352112676,-80.23099591549295,-137.89110549295773,-81.84100197183099,-133.19297478873236,-80.74891422535211,-147.93934267605633,-82.46523929577464,-145.05353521126762
1,121,-81.7289952238806,-150.60521641791047,-80.68498223880596,-146.26646791044774,-82.38747373134328,-143.02402910447762,-80.95298865671641,-157.03521791044776,-82.71554223880598,-156.16974567164178
1,122,-81.85440272727273,-160.78027287878786,-80.9306790909091,-155.2661378787879,-82.68865560606059,-153.97068393939395,-80.93025424242423,-166.3256065151515,-82.6871953030303,-167.64043712121213
1,126,-80.0418375,163.2849925,-79.73918,170.11963500000002,-81.2586125,164.64041749999998,-78.8183825,162.178685,-80.197515,156.1092425
1,127,-79.148335,156.90666249999998,-78.9788325,163.36578249999997,-80.382165,157.36114750000002,-77.91078,156.50454249999999,-79.1787925,150.3083725
1,185,1.446434,102.72538999999999,0.761346,103.74612400000001,0.39992399999999995,102.07247200000002,2.4965219999999997,103.377794,2.138248,101.702736
1,186,2.892776,102.41784,2.207442,103.43898200000001,1.846084,101.76504800000001,3.942756,103.07083399999999,3.584458,101.394146
1,187,4.339046000000001,102.10973800000001,3.653508,103.13188399999999,3.29219,101.45687000000001,5.3889260000000005,102.76356799999999,5.030575999999999,101.08445200000001
1,188,5.785172,101.800864,5.0995919999999995,102.82501000000002,4.738086,101.147162,6.834999999999999,102.45624400000001,6.476365999999999,100.77292800000001
1,189,7.23121,101.49092,6.545724,102.518002,6.183847999999999,100.83578399999999,8.281008,102.148476,7.921912000000001,100.459414
1,190,8.677048,101.17962,7.9916659999999995,102.21012799999998,7.629436,100.52291199999999,9.726834,101.839502,9.367280000000001,100.144038
1,191,10.122364000000001,100.86677999999999,9.437142,101.901406,9.074475999999999,100.208122,11.172121999999998,101.529364,10.81203,99.82641000000001
1,192,11.567675,100.55267375,10.882618749999999,101.59210375,10.519572499999999,99.89160375,12.61737875,101.2184525,12.256798750000002,99.506835
1,193,13.012461666666667,100.233895,12.3277275,101.27891249999999,11.964042499999998,99.57018333333333,14.062187499999999,100.90310583333336,13.700852500000002,99.18177249999998
1,194,14.45698,99.91447333333333,13.772631666666664,100.96582583333334,13.408249166666666,99.24769333333334,15.506760833333331,100.58755250000002,15.14461,98.85529666666667
1,195,15.900876,99.593116,15.217012,100.651612,14.851735999999999,98.923006,16.95076,100.27034599999999,16.587585999999998,98.52605799999999
1,196,17.344568000000002,99.26754000000001,16.661266,100.33402000000001,16.295066,98.59354,18.394548,99.94951,18.030319999999996,98.19174000000001
1,230,65.58721,79.98243333333333,65.07271333333334,82.65004666666665,64.44995666666667,78.87655666666667,66.71675,81.19534,66.06344999999999,77.20481333333333
1,231,66.93915874999999,78.61291875,66.44407874999999,81.44910999999999,65.79349500000001,77.50078625,68.0773725,79.84091875,67.391935,75.65710625
1,232,68.279645,77.09551666666667,67.8068875,80.12265500000001,67.12486166666667,75.98444750000002,69.42734416666667,78.33169416666667,68.70545666666668,73.93863833333334
1,233,69.606454,75.41170533333333,69.15922933333333,78.65552333333333,68.44196400000001,74.31166999999999,70.7644,76.64611666666669,70.00146066666667,72.02767333333333
1,234,70.91659800000001,73.507208,70.49919799999999,76.99851333333335,69.74171333333332,72.43348133333333,72.08568733333333,74.72380866666666,71.27573133333333,69.86547399999999
1,235,72.20667999999999,71.34725470588236,71.82418529411764,75.12221588235293,71.02089999999998,70.32095058823529,73.38763941176471,72.5231905882353,72.52395470588236,67.41311764705883
1,236,73.47197095238096,68.89198095238096,73.13037380952382,72.99248619047619,72.27511809523808,67.94185238095237,74.66522333333333,69.99473904761905,73.74037428571428,64.62666952380953
1,237,74.70646428571429,66.05192714285714,74.41360904761905,70.52676476190476,73.4987138095238,65.22028,75.91207571428573,67.03190333333333,74.91700238095237,61.413150476190474
1,238,75.90209863636363,62.767559090909096,75.66713227272726,67.67070181818181,74.68453227272727,62.11186909090909,77.11913272727273,63.55447954545456,76.04445318181818,57.712752727272736
1,241,79.11705962962962,49.02863222222223,79.13892037037037,55.533990370370375,77.89190814814816,49.50959851851852,80.34332333333333,48.43809777777777,78.96750814814816,42.5855325925926
1,242,80.00879451612903,42.66199161290323,80.15430645161288,49.737367741935486,78.7992664516129,43.84416000000001,81.21526354838709,41.16877838709677,79.72623451612901,35.83411870967742
1,243,80.76102090909092,35.18447727272727,81.0530275757576,42.72916575757575,79.58514242424242,37.27881606060606,81.92371272727273,32.49845333333334,80.32810515151515,28.149275757575758
1,244,81.33849742857144,26.578243428571433,81.79776000000001,34.34378228571428,80.22140571428574,29.77902285714286,82.42382771428572,22.460589428571428,80.74369314285713,19.63297257142857
1,245,81.70373416666666,17.003726388888893,82.32127888888888,25.06582527777778,80.65881722222221,21.837516666666666,82.67697972222221,10.847876111111113,80.95038916666667,10.089147777777777
1,248,81.33807428571428,-12.858956904761902,82.42111559523812,-8.784810833333333,80.74260892857144,-5.957733928571429,81.79542738095238,-20.64984107142857,80.21917,-16.086938928571428
2,1,80.75440333333334,1.7321466666666667,81.91442333333333,4.385803333333333,80.31986,8.727743333333335,81.04373,-5.8348933333333335,79.57539666666668,-0.39058
2,2,80.00253,-5.7424800000000005,81.2057,-4.274736666666667,79.71751333333333,1.0498733333333332,80.14493,-12.836493333333332,78.78930666666666,-6.949866666666666
2,3,79.1117561111111,-12.109854166666667,80.33285,-11.541812777777777,78.95850305555555,-5.706055277777778,79.13111694444444,-18.62358777777778,77.88395583333333,-12.610991666666663
2,4,78.11816333333333,-17.513350784313726,79.34308009803922,-17.589375588235292,78.07917029411765,-11.565660980392156,78.03419019607843,-23.44789117647059,76.88668950980392,-17.49203705882353
